sale_id,sale_date,product_id,warehouse_id,quantity_sold,selling_price_per_unit,channel
TXN026998,2026-02-12,PROD0013,WH04,2,231.03,Online
TXN026999,2026-02-12,PROD0081,WH02,2,41.47,Online
TXN027000,2026-02-12,PROD0010,WH01,1,198.25,Retail
TXN027001,2026-02-12,PROD0116,WH05,1,362.75,Retail
TXN027002,2026-02-12,PROD0050,WH05,1,506.94,Online
TXN027003,2026-02-12,PROD0014,WH02,1,206.63,Online
TXN027004,2026-02-12,PROD0117,WH05,1,478.38,Online
TXN027005,2026-02-12,PROD0117,WH01,4,478.38,Online
TXN027006,2026-02-12,PROD0112,WH04,4,206.11,Wholesale
TXN027007,2026-02-12,PROD0017,WH03,4,168.37,Online
TXN027008,2026-02-12,PROD0060,WH05,2,379.48,Online
TXN027009,2026-02-12,PROD0102,WH02,4,196.25,Retail
TXN027010,2026-02-12,PROD0111,WH05,4,267.82,Online
TXN027011,2026-02-12,PROD0085,WH03,6,350.45,Wholesale
TXN027012,2026-02-12,PROD0106,WH05,1,51.83,Retail
TXN027013,2026-02-12,PROD0062,WH04,1,576.67,Online
TXN027014,2026-02-12,PROD0042,WH05,10,61.35,Online
TXN027015,2026-02-13,PROD0098,WH04,4,352.46,Online
TXN027016,2026-02-13,PROD0028,WH05,2,179.6,Online
TXN027017,2026-02-13,PROD0017,WH05,2,168.37,Online
TXN027018,2026-02-13,PROD0073,WH05,2,314.02,Online
TXN027019,2026-02-13,PROD0033,WH02,1,535.58,Online
TXN027020,2026-02-13,PROD0038,WH01,4,226.86,Online
TXN027021,2026-02-13,PROD0118,WH04,11,44.34,Retail
TXN027022,2026-02-13,PROD0033,WH01,1,535.58,Retail
TXN027023,2026-02-13,PROD0103,WH05,2,731.07,Online
TXN027024,2026-02-13,PROD0015,WH03,1,414.86,Online
TXN027025,2026-02-13,PROD0078,WH02,1,368.28,Retail
TXN027026,2026-02-13,PROD0076,WH02,2,105.69,Retail
TXN027027,2026-02-13,PROD0082,WH02,5,302.75,Online
TXN027028,2026-02-13,PROD0100,WH04,1,433.5,Online
TXN027029,2026-02-13,PROD0054,WH03,2,144.85,Retail
TXN027030,2026-02-13,PROD0097,WH03,5,172.41,Retail
TXN027031,2026-02-13,PROD0064,WH03,1,563.89,Retail
TXN027032,2026-02-13,PROD0072,WH03,1,109.21,Online
TXN027033,2026-02-13,PROD0110,WH03,2,84.13,Retail
TXN027034,2026-02-13,PROD0092,WH02,4,84.39,Online
TXN027035,2026-02-13,PROD0060,WH02,2,379.48,Online
TXN027036,2026-02-13,PROD0042,WH03,8,61.35,Retail
TXN027037,2026-02-13,PROD0086,WH02,1,308.34,Online
TXN027038,2026-02-13,PROD0070,WH04,1,291.98,Wholesale
TXN027039,2026-02-13,PROD0115,WH03,1,607.39,Online
TXN027040,2026-02-13,PROD0040,WH03,1,530.8,Online
TXN027041,2026-02-13,PROD0016,WH05,2,113.06,Retail
TXN027042,2026-02-13,PROD0064,WH01,1,563.89,Wholesale
TXN027043,2026-02-13,PROD0031,WH03,2,159.65,Online
TXN027044,2026-02-13,PROD0114,WH01,1,87.96,Retail
TXN027045,2026-02-13,PROD0009,WH03,1,577.1,Retail
TXN027046,2026-02-13,PROD0003,WH02,5,92.84,Retail
TXN027047,2026-02-13,PROD0051,WH03,1,771.14,Wholesale
TXN027048,2026-02-13,PROD0068,WH05,3,154.66,Retail
TXN027049,2026-02-13,PROD0003,WH04,1,92.84,Online
TXN027050,2026-02-13,PROD0005,WH05,1,170.46,Retail
TXN027051,2026-02-13,PROD0029,WH03,2,216.16,Retail
TXN027052,2026-02-13,PROD0079,WH02,2,698.45,Wholesale
TXN027053,2026-02-13,PROD0126,WH05,3,543.44,Retail
TXN027054,2026-02-13,PROD0072,WH03,3,109.21,Online
TXN027055,2026-02-13,PROD0070,WH04,2,291.98,Retail
TXN027056,2026-02-13,PROD0069,WH03,1,279.79,Online
TXN027057,2026-02-13,PROD0106,WH03,4,51.83,Retail
TXN027058,2026-02-13,PROD0114,WH03,1,87.96,Online
TXN027059,2026-02-13,PROD0077,WH05,1,732.06,Online
TXN027060,2026-02-13,PROD0025,WH02,3,203.66,Online
TXN027061,2026-02-13,PROD0074,WH04,1,522.27,Online
TXN027062,2026-02-13,PROD0119,WH02,10,62.53,Online
TXN027063,2026-02-13,PROD0091,WH01,4,922.1,Online
TXN027064,2026-02-13,PROD0083,WH03,2,183.43,Wholesale
TXN027065,2026-02-13,PROD0071,WH05,1,217.26,Online
TXN027066,2026-02-13,PROD0002,WH01,1,766.66,Online
TXN027067,2026-02-13,PROD0072,WH04,1,109.21,Retail
TXN027068,2026-02-13,PROD0085,WH05,5,350.45,Wholesale
TXN027069,2026-02-13,PROD0035,WH04,2,224.81,Online
TXN027070,2026-02-13,PROD0058,WH02,3,407.28,Online
TXN027071,2026-02-13,PROD0110,WH02,1,84.13,Online
TXN027072,2026-02-13,PROD0096,WH01,1,785.16,Online
TXN027073,2026-02-13,PROD0105,WH03,1,568.46,Retail
TXN027074,2026-02-13,PROD0010,WH05,2,198.25,Online
TXN027075,2026-02-13,PROD0036,WH05,1,222.07,Online
TXN027076,2026-02-13,PROD0020,WH05,1,363.62,Online
TXN027077,2026-02-13,PROD0014,WH01,1,206.63,Online
TXN027078,2026-02-13,PROD0089,WH04,1,310.46,Retail
TXN027079,2026-02-13,PROD0047,WH02,2,539.17,Retail
TXN027080,2026-02-13,PROD0074,WH05,1,522.27,Online
TXN027081,2026-02-13,PROD0077,WH02,1,732.06,Online
TXN027082,2026-02-13,PROD0128,WH02,11,88.9,Wholesale
TXN027083,2026-02-13,PROD0107,WH05,2,546.29,Online
TXN027084,2026-02-13,PROD0098,WH05,5,352.46,Online
TXN027085,2026-02-13,PROD0050,WH02,2,506.94,Online
TXN027086,2026-02-13,PROD0108,WH04,2,158.82,Online
TXN027087,2026-02-13,PROD0018,WH02,9,22.79,Online
TXN027088,2026-02-13,PROD0050,WH01,1,506.94,Online
TXN027089,2026-02-13,PROD0114,WH03,1,87.96,Wholesale
TXN027090,2026-02-13,PROD0062,WH05,1,576.67,Online
TXN027091,2026-02-13,PROD0037,WH01,1,720.85,Retail
TXN027092,2026-02-13,PROD0060,WH02,1,379.48,Retail
TXN027093,2026-02-13,PROD0028,WH01,4,179.6,Online
TXN027094,2026-02-13,PROD0021,WH05,3,657.4,Online
TXN027095,2026-02-13,PROD0004,WH01,1,299.93,Online
TXN027096,2026-02-13,PROD0006,WH03,1,342.18,Online
TXN027097,2026-02-13,PROD0042,WH01,8,61.35,Online
TXN027098,2026-02-13,PROD0035,WH01,6,224.81,Online
TXN027099,2026-02-13,PROD0065,WH02,1,431.82,Online
TXN027100,2026-02-13,PROD0099,WH03,2,345.24,Retail
TXN027101,2026-02-13,PROD0085,WH05,2,350.45,Wholesale
TXN027102,2026-02-13,PROD0128,WH04,4,88.9,Retail
TXN027103,2026-02-13,PROD0113,WH05,1,290.11,Online
TXN027104,2026-02-13,PROD0107,WH02,1,546.29,Online
TXN027105,2026-02-13,PROD0102,WH04,1,196.25,Online
TXN027106,2026-02-13,PROD0060,WH05,1,379.48,Retail
TXN027107,2026-02-13,PROD0082,WH04,5,302.75,Retail
TXN027108,2026-02-13,PROD0051,WH03,1,771.14,Online
TXN027109,2026-02-13,PROD0069,WH02,2,279.79,Retail
TXN027110,2026-02-13,PROD0101,WH02,1,335.07,Retail
TXN027111,2026-02-13,PROD0002,WH02,3,766.66,Online
TXN027112,2026-02-13,PROD0092,WH03,6,84.39,Online
TXN027113,2026-02-13,PROD0033,WH01,1,535.58,Online
TXN027114,2026-02-13,PROD0041,WH04,2,313.32,Retail
TXN027115,2026-02-13,PROD0042,WH04,14,61.35,Wholesale
TXN027116,2026-02-13,PROD0041,WH04,1,313.32,Online
TXN027117,2026-02-13,PROD0101,WH04,1,335.07,Online
TXN027118,2026-02-13,PROD0058,WH05,1,407.28,Online
TXN027119,2026-02-13,PROD0068,WH02,2,154.66,Online
TXN027120,2026-02-13,PROD0079,WH05,1,698.45,Online
TXN027121,2026-02-13,PROD0034,WH04,1,126.65,Retail
TXN027122,2026-02-13,PROD0019,WH02,1,254.68,Online
TXN027123,2026-02-13,PROD0039,WH04,2,360.51,Retail
TXN027124,2026-02-13,PROD0017,WH05,2,168.37,Retail
TXN027125,2026-02-13,PROD0063,WH02,1,560.04,Wholesale
TXN027126,2026-02-14,PROD0022,WH03,1,88.86,Online
TXN027127,2026-02-14,PROD0035,WH05,2,224.81,Retail
TXN027128,2026-02-14,PROD0062,WH02,1,576.67,Wholesale
TXN027129,2026-02-14,PROD0049,WH05,2,416.0,Online
TXN027130,2026-02-14,PROD0091,WH05,4,922.1,Wholesale
TXN027131,2026-02-14,PROD0044,WH02,4,10.47,Retail
TXN027132,2026-02-14,PROD0103,WH04,1,731.07,Online
TXN027133,2026-02-14,PROD0075,WH04,2,736.06,Online
TXN027134,2026-02-14,PROD0050,WH04,1,506.94,Retail
TXN027135,2026-02-14,PROD0059,WH05,3,529.33,Wholesale
TXN027136,2026-02-14,PROD0118,WH05,6,44.34,Online
TXN027137,2026-02-14,PROD0039,WH05,2,360.51,Online
TXN027138,2026-02-14,PROD0008,WH05,11,40.03,Online
TXN027139,2026-02-14,PROD0091,WH04,1,922.1,Online
TXN027140,2026-02-14,PROD0039,WH02,2,360.51,Retail
TXN027141,2026-02-14,PROD0124,WH05,3,391.84,Online
TXN027142,2026-02-14,PROD0089,WH05,5,310.46,Online
TXN027143,2026-02-14,PROD0111,WH05,2,267.82,Online
TXN027144,2026-02-14,PROD0053,WH05,2,566.68,Wholesale
TXN027145,2026-02-14,PROD0035,WH04,2,224.81,Retail
TXN027146,2026-02-14,PROD0043,WH02,1,430.69,Online
TXN027147,2026-02-14,PROD0039,WH03,2,360.51,Retail
TXN027148,2026-02-14,PROD0018,WH04,12,22.79,Online
TXN027149,2026-02-14,PROD0005,WH05,2,170.46,Online
TXN027150,2026-02-14,PROD0001,WH02,3,400.23,Online
TXN027151,2026-02-14,PROD0069,WH05,2,279.79,Online
TXN027152,2026-02-14,PROD0105,WH04,2,568.46,Retail
TXN027153,2026-02-14,PROD0075,WH05,1,736.06,Online
TXN027154,2026-02-14,PROD0007,WH04,1,385.91,Online
TXN027155,2026-02-14,PROD0074,WH05,1,522.27,Online
TXN027156,2026-02-14,PROD0114,WH05,4,87.96,Retail
TXN027157,2026-02-14,PROD0043,WH02,2,430.69,Online
TXN027158,2026-02-14,PROD0090,WH01,1,890.04,Online
TXN027159,2026-02-14,PROD0128,WH04,11,88.9,Online
TXN027160,2026-02-14,PROD0019,WH03,2,254.68,Online
TXN027161,2026-02-14,PROD0042,WH02,15,61.35,Online
TXN027162,2026-02-14,PROD0007,WH01,1,385.91,Retail
TXN027163,2026-02-14,PROD0109,WH01,1,891.71,Retail
TXN027164,2026-02-14,PROD0001,WH01,1,400.23,Online
TXN027165,2026-02-14,PROD0099,WH05,2,345.24,Wholesale
TXN027166,2026-02-14,PROD0080,WH03,3,149.97,Online
TXN027167,2026-02-14,PROD0093,WH02,1,718.31,Online
TXN027168,2026-02-14,PROD0037,WH01,2,720.85,Retail
TXN027169,2026-02-14,PROD0042,WH05,12,61.35,Wholesale
TXN027170,2026-02-14,PROD0016,WH04,2,113.06,Retail
TXN027171,2026-02-14,PROD0022,WH05,4,88.86,Online
TXN027172,2026-02-14,PROD0093,WH04,1,718.31,Retail
TXN027173,2026-02-14,PROD0122,WH04,1,792.76,Online
TXN027174,2026-02-14,PROD0124,WH02,1,391.84,Online
TXN027175,2026-02-14,PROD0105,WH04,1,568.46,Retail
TXN027176,2026-02-14,PROD0024,WH05,1,237.44,Retail
TXN027177,2026-02-14,PROD0093,WH02,2,718.31,Online
TXN027178,2026-02-14,PROD0006,WH03,2,342.18,Online
TXN027179,2026-02-14,PROD0109,WH04,1,891.71,Retail
TXN027180,2026-02-14,PROD0030,WH05,1,307.89,Online
TXN027181,2026-02-14,PROD0111,WH04,4,267.82,Online
TXN027182,2026-02-14,PROD0028,WH03,2,179.6,Online
TXN027183,2026-02-14,PROD0046,WH04,1,328.39,Retail
TXN027184,2026-02-14,PROD0060,WH04,4,379.48,Retail
TXN027185,2026-02-14,PROD0107,WH03,2,546.29,Online
TXN027186,2026-02-14,PROD0071,WH02,4,217.26,Online
TXN027187,2026-02-14,PROD0013,WH05,2,231.03,Retail
TXN027188,2026-02-14,PROD0043,WH05,2,430.69,Retail
TXN027189,2026-02-14,PROD0032,WH04,2,66.91,Online
TXN027190,2026-02-14,PROD0044,WH04,10,10.47,Wholesale
TXN027191,2026-02-14,PROD0071,WH02,1,217.26,Online
TXN027192,2026-02-14,PROD0079,WH04,1,698.45,Online
TXN027193,2026-02-14,PROD0107,WH03,3,546.29,Online
TXN027194,2026-02-14,PROD0052,WH05,1,728.74,Retail
TXN027195,2026-02-14,PROD0094,WH04,1,54.93,Wholesale
TXN027196,2026-02-14,PROD0102,WH05,6,196.25,Online
TXN027197,2026-02-14,PROD0001,WH05,2,400.23,Retail
TXN027198,2026-02-14,PROD0080,WH03,4,149.97,Retail
TXN027199,2026-02-14,PROD0025,WH05,1,203.66,Online
TXN027200,2026-02-14,PROD0080,WH05,2,149.97,Retail
TXN027201,2026-02-14,PROD0051,WH04,2,771.14,Online
TXN027202,2026-02-14,PROD0106,WH02,1,51.83,Online
TXN027203,2026-02-14,PROD0066,WH02,1,512.81,Online
TXN027204,2026-02-14,PROD0077,WH01,1,732.06,Online
TXN027205,2026-02-14,PROD0068,WH02,3,154.66,Online
TXN027206,2026-02-14,PROD0012,WH02,2,625.07,Online
TXN027207,2026-02-14,PROD0045,WH01,1,443.22,Online
TXN027208,2026-02-14,PROD0053,WH04,2,566.68,Online
TXN027209,2026-02-14,PROD0123,WH05,1,458.85,Retail
TXN027210,2026-02-14,PROD0043,WH02,3,430.69,Retail
TXN027211,2026-02-14,PROD0023,WH03,2,718.07,Online
TXN027212,2026-02-14,PROD0058,WH04,4,407.28,Retail
TXN027213,2026-02-14,PROD0110,WH02,1,84.13,Online
TXN027214,2026-02-14,PROD0080,WH05,1,149.97,Retail
TXN027215,2026-02-14,PROD0100,WH01,1,433.5,Online
TXN027216,2026-02-14,PROD0023,WH01,1,718.07,Retail
TXN027217,2026-02-14,PROD0072,WH02,1,109.21,Online
TXN027218,2026-02-14,PROD0098,WH05,2,352.46,Online
TXN027219,2026-02-14,PROD0099,WH04,6,345.24,Online
TXN027220,2026-02-14,PROD0086,WH04,1,308.34,Online
TXN027221,2026-02-14,PROD0103,WH01,1,731.07,Online
TXN027222,2026-02-14,PROD0042,WH05,11,61.35,Online
TXN027223,2026-02-14,PROD0083,WH05,4,183.43,Online
TXN027224,2026-02-14,PROD0060,WH02,1,379.48,Online
TXN027225,2026-02-14,PROD0056,WH01,2,306.56,Retail
TXN027226,2026-02-14,PROD0111,WH05,4,267.82,Retail
TXN027227,2026-02-14,PROD0080,WH02,1,149.97,Retail
TXN027228,2026-02-14,PROD0077,WH03,1,732.06,Wholesale
TXN027229,2026-02-14,PROD0089,WH04,4,310.46,Retail
TXN027230,2026-02-14,PROD0029,WH02,1,216.16,Online
TXN027231,2026-02-14,PROD0009,WH02,1,577.1,Retail
TXN027232,2026-02-14,PROD0033,WH03,3,535.58,Wholesale
TXN027233,2026-02-14,PROD0085,WH05,1,350.45,Retail
TXN027234,2026-02-14,PROD0046,WH03,3,328.39,Retail
TXN027235,2026-02-14,PROD0021,WH05,1,657.4,Retail
TXN027236,2026-02-14,PROD0013,WH01,2,231.03,Online
TXN027237,2026-02-14,PROD0113,WH04,2,290.11,Online
TXN027238,2026-02-14,PROD0015,WH04,1,414.86,Retail
TXN027239,2026-02-14,PROD0068,WH04,4,154.66,Retail
TXN027240,2026-02-14,PROD0087,WH05,1,387.06,Retail
TXN027241,2026-02-14,PROD0112,WH01,2,206.11,Retail
TXN027242,2026-02-14,PROD0095,WH04,2,226.49,Online
TXN027243,2026-02-14,PROD0080,WH01,2,149.97,Online
TXN027244,2026-02-14,PROD0058,WH02,3,407.28,Retail
TXN027245,2026-02-14,PROD0052,WH05,2,728.74,Online
TXN027246,2026-02-14,PROD0096,WH05,2,785.16,Wholesale
TXN027247,2026-02-14,PROD0114,WH05,3,87.96,Online
TXN027248,2026-02-14,PROD0068,WH02,4,154.66,Wholesale
TXN027249,2026-02-14,PROD0045,WH04,3,443.22,Online
TXN027250,2026-02-14,PROD0068,WH01,4,154.66,Online
TXN027251,2026-02-14,PROD0105,WH01,1,568.46,Online
TXN027252,2026-02-14,PROD0097,WH04,1,172.41,Retail
TXN027253,2026-02-14,PROD0104,WH01,1,709.27,Online
TXN027254,2026-02-14,PROD0125,WH05,1,799.62,Retail
TXN027255,2026-02-14,PROD0056,WH05,2,306.56,Retail
TXN027256,2026-02-14,PROD0112,WH05,2,206.11,Online
TXN027257,2026-02-14,PROD0005,WH05,1,170.46,Wholesale
TXN027258,2026-02-14,PROD0077,WH01,1,732.06,Retail
TXN027259,2026-02-14,PROD0035,WH02,1,224.81,Wholesale
TXN027260,2026-02-14,PROD0119,WH03,3,62.53,Online
TXN027261,2026-02-14,PROD0028,WH02,3,179.6,Retail
TXN027262,2026-02-14,PROD0080,WH05,1,149.97,Online
TXN027263,2026-02-14,PROD0069,WH01,2,279.79,Online
TXN027264,2026-02-14,PROD0023,WH04,1,718.07,Retail
TXN027265,2026-02-14,PROD0032,WH01,14,66.91,Online
TXN027266,2026-02-14,PROD0021,WH04,2,657.4,Online
TXN027267,2026-02-14,PROD0087,WH03,2,387.06,Retail
TXN027268,2026-02-14,PROD0028,WH02,1,179.6,Retail
TXN027269,2026-02-14,PROD0001,WH05,1,400.23,Online
TXN027270,2026-02-14,PROD0050,WH01,1,506.94,Online
TXN027271,2026-02-14,PROD0005,WH05,1,170.46,Online
TXN027272,2026-02-14,PROD0080,WH05,1,149.97,Online
TXN027273,2026-02-14,PROD0055,WH01,2,610.6,Online
TXN027274,2026-02-14,PROD0001,WH01,1,400.23,Retail
TXN027275,2026-02-14,PROD0082,WH02,5,302.75,Retail
TXN027276,2026-02-14,PROD0073,WH05,2,314.02,Wholesale
TXN027277,2026-02-14,PROD0028,WH02,4,179.6,Wholesale
TXN027278,2026-02-14,PROD0004,WH03,1,299.93,Retail
TXN027279,2026-02-14,PROD0128,WH02,7,88.9,Online
TXN027280,2026-02-14,PROD0034,WH05,1,126.65,Retail
TXN027281,2026-02-14,PROD0094,WH05,10,54.93,Online
TXN027282,2026-02-14,PROD0067,WH05,1,272.24,Online
TXN027283,2026-02-14,PROD0116,WH02,1,362.75,Online
TXN027284,2026-02-14,PROD0035,WH01,2,224.81,Online
TXN027285,2026-02-14,PROD0023,WH03,1,718.07,Retail
TXN027286,2026-02-14,PROD0096,WH01,1,785.16,Wholesale
TXN027287,2026-02-14,PROD0122,WH05,1,792.76,Online
TXN027288,2026-02-14,PROD0095,WH05,2,226.49,Retail
TXN027289,2026-02-14,PROD0120,WH04,1,807.25,Retail
TXN027290,2026-02-14,PROD0079,WH03,3,698.45,Online
TXN027291,2026-02-14,PROD0104,WH01,2,709.27,Retail
TXN027292,2026-02-14,PROD0126,WH01,1,543.44,Online
TXN027293,2026-02-14,PROD0033,WH05,1,535.58,Wholesale
TXN027294,2026-02-14,PROD0001,WH05,2,400.23,Online
TXN027295,2026-02-14,PROD0058,WH04,1,407.28,Online
TXN027296,2026-02-14,PROD0009,WH03,2,577.1,Retail
TXN027297,2026-02-14,PROD0050,WH05,2,506.94,Online
TXN027298,2026-02-14,PROD0046,WH02,4,328.39,Retail
TXN027299,2026-02-14,PROD0066,WH02,1,512.81,Online
TXN027300,2026-02-14,PROD0020,WH03,4,363.62,Online
TXN027301,2026-02-14,PROD0091,WH05,1,922.1,Online
TXN027302,2026-02-14,PROD0013,WH02,1,231.03,Wholesale
TXN027303,2026-02-14,PROD0039,WH04,4,360.51,Online
TXN027304,2026-02-14,PROD0005,WH05,2,170.46,Online
TXN027305,2026-02-14,PROD0097,WH05,1,172.41,Retail
TXN027306,2026-02-14,PROD0020,WH05,2,363.62,Online
TXN027307,2026-02-14,PROD0126,WH03,1,543.44,Retail
TXN027308,2026-02-14,PROD0028,WH05,1,179.6,Online
TXN027309,2026-02-14,PROD0049,WH01,1,416.0,Online
TXN027310,2026-02-14,PROD0127,WH04,1,815.22,Online
TXN027311,2026-02-14,PROD0111,WH02,1,267.82,Retail
TXN027312,2026-02-14,PROD0092,WH04,17,84.39,Retail
TXN027313,2026-02-14,PROD0105,WH01,1,568.46,Retail
TXN027314,2026-02-14,PROD0051,WH01,2,771.14,Online
TXN027315,2026-02-14,PROD0020,WH04,3,363.62,Online
TXN027316,2026-02-14,PROD0074,WH01,3,522.27,Online
TXN027317,2026-02-14,PROD0070,WH03,1,291.98,Online
TXN027318,2026-02-14,PROD0128,WH04,8,88.9,Online
TXN027319,2026-02-14,PROD0001,WH05,2,400.23,Retail
TXN027320,2026-02-14,PROD0074,WH02,2,522.27,Retail
TXN027321,2026-02-14,PROD0114,WH05,3,87.96,Wholesale
TXN027322,2026-02-15,PROD0031,WH05,1,159.65,Online
TXN027323,2026-02-15,PROD0095,WH03,4,226.49,Online
TXN027324,2026-02-15,PROD0109,WH02,1,891.71,Retail
TXN027325,2026-02-15,PROD0101,WH03,1,335.07,Retail
TXN027326,2026-02-15,PROD0124,WH04,3,391.84,Retail
TXN027327,2026-02-15,PROD0039,WH02,1,360.51,Retail
TXN027328,2026-02-15,PROD0026,WH05,2,482.99,Online
TXN027329,2026-02-15,PROD0066,WH03,2,512.81,Retail
TXN027330,2026-02-15,PROD0061,WH01,13,35.05,Online
TXN027331,2026-02-15,PROD0099,WH03,1,345.24,Online
TXN027332,2026-02-15,PROD0066,WH01,3,512.81,Retail
TXN027333,2026-02-15,PROD0036,WH05,2,222.07,Online
TXN027334,2026-02-15,PROD0065,WH04,1,431.82,Online
TXN027335,2026-02-15,PROD0099,WH03,5,345.24,Online
TXN027336,2026-02-15,PROD0052,WH05,3,728.74,Online
TXN027337,2026-02-15,PROD0037,WH05,1,720.85,Online
TXN027338,2026-02-15,PROD0010,WH05,4,198.25,Wholesale
TXN027339,2026-02-15,PROD0018,WH03,11,22.79,Online
TXN027340,2026-02-15,PROD0033,WH01,2,535.58,Retail
TXN027341,2026-02-15,PROD0083,WH03,1,183.43,Online
TXN027342,2026-02-15,PROD0001,WH02,1,400.23,Online
TXN027343,2026-02-15,PROD0112,WH02,2,206.11,Retail
TXN027344,2026-02-15,PROD0054,WH02,1,144.85,Retail
TXN027345,2026-02-15,PROD0106,WH04,7,51.83,Online
TXN027346,2026-02-15,PROD0082,WH05,4,302.75,Wholesale
TXN027347,2026-02-15,PROD0063,WH03,1,560.04,Wholesale
TXN027348,2026-02-15,PROD0020,WH03,4,363.62,Retail
TXN027349,2026-02-15,PROD0119,WH04,9,62.53,Retail
TXN027350,2026-02-15,PROD0126,WH05,1,543.44,Wholesale
TXN027351,2026-02-15,PROD0067,WH01,3,272.24,Retail
TXN027352,2026-02-15,PROD0061,WH02,2,35.05,Online
TXN027353,2026-02-15,PROD0057,WH02,2,229.78,Retail
TXN027354,2026-02-15,PROD0099,WH01,2,345.24,Retail
TXN027355,2026-02-15,PROD0028,WH01,3,179.6,Online
TXN027356,2026-02-15,PROD0081,WH04,12,41.47,Retail
TXN027357,2026-02-15,PROD0077,WH03,2,732.06,Online
TXN027358,2026-02-15,PROD0028,WH02,2,179.6,Online
TXN027359,2026-02-15,PROD0053,WH01,2,566.68,Retail
TXN027360,2026-02-15,PROD0026,WH05,2,482.99,Retail
TXN027361,2026-02-15,PROD0004,WH04,1,299.93,Online
TXN027362,2026-02-15,PROD0005,WH04,4,170.46,Online
TXN027363,2026-02-15,PROD0105,WH01,1,568.46,Online
TXN027364,2026-02-15,PROD0041,WH04,4,313.32,Online
TXN027365,2026-02-15,PROD0018,WH01,3,22.79,Wholesale
TXN027366,2026-02-15,PROD0034,WH05,6,126.65,Retail
TXN027367,2026-02-15,PROD0045,WH01,2,443.22,Online
TXN027368,2026-02-15,PROD0051,WH03,1,771.14,Retail
TXN027369,2026-02-15,PROD0070,WH05,1,291.98,Retail
TXN027370,2026-02-15,PROD0105,WH05,1,568.46,Online
TXN027371,2026-02-15,PROD0034,WH01,2,126.65,Retail
TXN027372,2026-02-15,PROD0095,WH01,2,226.49,Retail
TXN027373,2026-02-15,PROD0016,WH01,1,113.06,Online
TXN027374,2026-02-15,PROD0091,WH03,1,922.1,Online
TXN027375,2026-02-15,PROD0125,WH04,2,799.62,Retail
TXN027376,2026-02-15,PROD0034,WH05,3,126.65,Online
TXN027377,2026-02-15,PROD0033,WH01,1,535.58,Retail
TXN027378,2026-02-15,PROD0051,WH03,1,771.14,Retail
TXN027379,2026-02-15,PROD0097,WH03,2,172.41,Online
TXN027380,2026-02-15,PROD0002,WH03,2,766.66,Online
TXN027381,2026-02-15,PROD0050,WH02,1,506.94,Online
TXN027382,2026-02-15,PROD0077,WH05,2,732.06,Online
TXN027383,2026-02-15,PROD0097,WH05,6,172.41,Online
TXN027384,2026-02-15,PROD0093,WH01,1,718.31,Retail
TXN027385,2026-02-15,PROD0006,WH05,1,342.18,Retail
TXN027386,2026-02-15,PROD0093,WH05,4,718.31,Online
TXN027387,2026-02-15,PROD0035,WH02,1,224.81,Online
TXN027388,2026-02-15,PROD0058,WH05,2,407.28,Retail
TXN027389,2026-02-15,PROD0017,WH04,2,168.37,Retail
TXN027390,2026-02-15,PROD0037,WH02,1,720.85,Retail
TXN027391,2026-02-15,PROD0082,WH04,4,302.75,Online
TXN027392,2026-02-15,PROD0088,WH05,1,308.26,Wholesale
TXN027393,2026-02-15,PROD0053,WH05,1,566.68,Online
TXN027394,2026-02-15,PROD0091,WH05,1,922.1,Online
TXN027395,2026-02-15,PROD0024,WH05,4,237.44,Online
TXN027396,2026-02-15,PROD0125,WH05,1,799.62,Retail
TXN027397,2026-02-15,PROD0126,WH05,1,543.44,Wholesale
TXN027398,2026-02-15,PROD0060,WH04,4,379.48,Online
TXN027399,2026-02-15,PROD0106,WH04,11,51.83,Retail
TXN027400,2026-02-15,PROD0116,WH02,1,362.75,Wholesale
TXN027401,2026-02-15,PROD0078,WH02,1,368.28,Retail
TXN027402,2026-02-15,PROD0068,WH03,2,154.66,Online
TXN027403,2026-02-15,PROD0002,WH03,1,766.66,Retail
TXN027404,2026-02-15,PROD0085,WH04,2,350.45,Online
TXN027405,2026-02-15,PROD0065,WH03,2,431.82,Retail
TXN027406,2026-02-15,PROD0062,WH04,1,576.67,Online
TXN027407,2026-02-15,PROD0116,WH04,2,362.75,Online
TXN027408,2026-02-15,PROD0086,WH05,1,308.34,Online
TXN027409,2026-02-15,PROD0068,WH05,2,154.66,Wholesale
TXN027410,2026-02-15,PROD0121,WH02,1,583.3,Online
TXN027411,2026-02-15,PROD0080,WH05,1,149.97,Online
TXN027412,2026-02-15,PROD0020,WH01,2,363.62,Wholesale
TXN027413,2026-02-15,PROD0086,WH02,2,308.34,Wholesale
TXN027414,2026-02-15,PROD0050,WH05,1,506.94,Wholesale
TXN027415,2026-02-15,PROD0052,WH04,1,728.74,Retail
TXN027416,2026-02-15,PROD0080,WH03,2,149.97,Online
TXN027417,2026-02-15,PROD0086,WH02,4,308.34,Online
TXN027418,2026-02-15,PROD0059,WH05,1,529.33,Retail
TXN027419,2026-02-15,PROD0116,WH04,2,362.75,Online
TXN027420,2026-02-15,PROD0059,WH01,1,529.33,Retail
TXN027421,2026-02-15,PROD0062,WH05,1,576.67,Retail
TXN027422,2026-02-15,PROD0119,WH01,10,62.53,Retail
TXN027423,2026-02-15,PROD0016,WH03,1,113.06,Online
TXN027424,2026-02-15,PROD0077,WH05,2,732.06,Online
