sale_id,sale_date,product_id,warehouse_id,quantity_sold,selling_price_per_unit,channel,revenue
TXN026602,2026-02-08,PROD0052,WH05,1,728.74,Online,728.74
TXN026603,2026-02-08,PROD0100,WH03,1,433.5,Online,433.5
TXN026604,2026-02-08,PROD0086,WH04,1,308.34,Online,308.34
TXN026605,2026-02-08,PROD0011,WH04,1,515.6,Retail,515.6
TXN026606,2026-02-08,PROD0085,WH05,4,350.45,Online,1401.8
TXN026607,2026-02-08,PROD0122,WH03,1,792.76,Online,792.76
TXN026608,2026-02-08,PROD0087,WH03,2,387.06,Online,774.12
TXN026609,2026-02-08,PROD0114,WH05,1,87.96,Wholesale,87.96
TXN026610,2026-02-08,PROD0020,WH04,4,363.62,Online,1454.48
TXN026611,2026-02-08,PROD0033,WH01,2,535.58,Retail,1071.16
TXN026612,2026-02-08,PROD0049,WH05,2,416.0,Retail,832.0
TXN026613,2026-02-08,PROD0092,WH02,1,84.39,Online,84.39
TXN026614,2026-02-08,PROD0015,WH05,3,414.86,Online,1244.58
TXN026615,2026-02-08,PROD0123,WH01,1,458.85,Retail,458.85
TXN026616,2026-02-08,PROD0077,WH04,1,732.06,Online,732.06
TXN026617,2026-02-08,PROD0109,WH04,1,891.71,Online,891.71
TXN026618,2026-02-08,PROD0005,WH01,2,170.46,Retail,340.92
TXN026619,2026-02-08,PROD0115,WH05,2,607.39,Online,1214.78
TXN026620,2026-02-08,PROD0103,WH02,1,731.07,Retail,731.07
TXN026621,2026-02-09,PROD0101,WH05,2,335.07,Online,670.14
TXN026622,2026-02-09,PROD0109,WH05,1,891.71,Online,891.71
TXN026623,2026-02-09,PROD0118,WH03,3,44.34,Wholesale,133.02
TXN026624,2026-02-09,PROD0126,WH04,2,543.44,Online,1086.88
TXN026625,2026-02-09,PROD0115,WH02,1,607.39,Online,607.39
TXN026626,2026-02-09,PROD0085,WH04,1,350.45,Retail,350.45
TXN026627,2026-02-09,PROD0011,WH01,1,515.6,Retail,515.6
TXN026628,2026-02-09,PROD0026,WH05,1,482.99,Online,482.99
TXN026629,2026-02-09,PROD0050,WH02,1,506.94,Retail,506.94
TXN026630,2026-02-09,PROD0070,WH05,4,291.98,Online,1167.92
TXN026631,2026-02-09,PROD0015,WH05,1,414.86,Online,414.86
TXN026632,2026-02-09,PROD0007,WH02,4,385.91,Retail,1543.64
TXN026633,2026-02-09,PROD0023,WH04,1,718.07,Retail,718.07
TXN026634,2026-02-09,PROD0128,WH01,2,88.9,Retail,177.8
TXN026635,2026-02-09,PROD0026,WH03,1,482.99,Online,482.99
TXN026636,2026-02-09,PROD0081,WH02,16,41.47,Online,663.52
TXN026637,2026-02-09,PROD0040,WH02,3,530.8,Wholesale,1592.4
TXN026638,2026-02-09,PROD0114,WH02,2,87.96,Retail,175.92
TXN026639,2026-02-09,PROD0071,WH05,3,217.26,Retail,651.78
TXN026640,2026-02-09,PROD0109,WH04,1,891.71,Online,891.71
TXN026641,2026-02-09,PROD0083,WH04,2,183.43,Online,366.86
TXN026642,2026-02-09,PROD0029,WH04,4,216.16,Wholesale,864.64
TXN026643,2026-02-09,PROD0076,WH03,3,105.69,Online,317.07
TXN026644,2026-02-09,PROD0053,WH04,1,566.68,Online,566.68
TXN026645,2026-02-09,PROD0014,WH05,4,206.63,Retail,826.52
TXN026646,2026-02-09,PROD0056,WH05,1,306.56,Wholesale,306.56
TXN026647,2026-02-09,PROD0010,WH02,3,198.25,Retail,594.75
TXN026648,2026-02-09,PROD0107,WH04,1,546.29,Retail,546.29
TXN026649,2026-02-09,PROD0094,WH05,1,54.93,Retail,54.93
TXN026650,2026-02-09,PROD0037,WH01,2,720.85,Online,1441.7
TXN026651,2026-02-09,PROD0024,WH02,4,237.44,Online,949.76
TXN026652,2026-02-09,PROD0021,WH03,1,657.4,Wholesale,657.4
TXN026653,2026-02-09,PROD0082,WH05,5,302.75,Online,1513.75
TXN026654,2026-02-09,PROD0091,WH01,1,922.1,Online,922.1
TXN026655,2026-02-09,PROD0013,WH05,3,231.03,Retail,693.09
TXN026656,2026-02-09,PROD0089,WH03,2,310.46,Retail,620.92
TXN026657,2026-02-09,PROD0082,WH04,6,302.75,Retail,1816.5
TXN026658,2026-02-09,PROD0050,WH04,2,506.94,Online,1013.88
TXN026659,2026-02-09,PROD0079,WH04,1,698.45,Online,698.45
TXN026660,2026-02-09,PROD0022,WH02,1,88.86,Wholesale,88.86
TXN026661,2026-02-09,PROD0109,WH02,2,891.71,Retail,1783.42
TXN026662,2026-02-09,PROD0063,WH01,1,560.04,Online,560.04
TXN026663,2026-02-09,PROD0124,WH03,3,391.84,Online,1175.52
TXN026664,2026-02-09,PROD0085,WH04,1,350.45,Retail,350.45
TXN026665,2026-02-09,PROD0039,WH05,2,360.51,Online,721.02
TXN026666,2026-02-09,PROD0106,WH01,10,51.83,Wholesale,518.3
TXN026667,2026-02-09,PROD0055,WH01,1,610.6,Online,610.6
TXN026668,2026-02-09,PROD0060,WH04,4,379.48,Online,1517.92
TXN026669,2026-02-09,PROD0021,WH02,1,657.4,Online,657.4
TXN026670,2026-02-09,PROD0058,WH04,1,407.28,Online,407.28
TXN026671,2026-02-09,PROD0051,WH03,1,771.14,Online,771.14
TXN026672,2026-02-09,PROD0025,WH02,1,203.66,Retail,203.66
TXN026673,2026-02-09,PROD0125,WH01,2,799.62,Retail,1599.24
TXN026674,2026-02-09,PROD0020,WH01,2,363.62,Wholesale,727.24
TXN026675,2026-02-09,PROD0032,WH05,2,66.91,Retail,133.82
TXN026676,2026-02-09,PROD0051,WH01,1,771.14,Wholesale,771.14
TXN026677,2026-02-09,PROD0064,WH05,1,563.89,Retail,563.89
TXN026678,2026-02-09,PROD0105,WH03,2,568.46,Retail,1136.92
TXN026679,2026-02-09,PROD0043,WH05,1,430.69,Retail,430.69
TXN026680,2026-02-09,PROD0066,WH02,1,512.81,Online,512.81
TXN026681,2026-02-09,PROD0003,WH04,10,92.84,Online,928.4
TXN026682,2026-02-09,PROD0071,WH03,2,217.26,Retail,434.52
TXN026683,2026-02-09,PROD0062,WH04,1,576.67,Retail,576.67
TXN026684,2026-02-09,PROD0018,WH01,10,22.79,Retail,227.9
TXN026685,2026-02-09,PROD0042,WH03,9,61.35,Online,552.15
TXN026686,2026-02-09,PROD0060,WH04,2,379.48,Wholesale,758.96
TXN026687,2026-02-09,PROD0031,WH04,2,159.65,Retail,319.3
TXN026688,2026-02-09,PROD0026,WH05,1,482.99,Retail,482.99
TXN026689,2026-02-09,PROD0013,WH05,2,231.03,Retail,462.06
TXN026690,2026-02-09,PROD0013,WH04,1,231.03,Online,231.03
TXN026691,2026-02-09,PROD0089,WH02,1,310.46,Retail,310.46
TXN026692,2026-02-09,PROD0109,WH01,1,891.71,Online,891.71
TXN026693,2026-02-09,PROD0118,WH05,1,44.34,Retail,44.34
TXN026694,2026-02-09,PROD0008,WH03,8,40.03,Online,320.24
TXN026695,2026-02-09,PROD0117,WH03,1,478.38,Wholesale,478.38
TXN026696,2026-02-09,PROD0111,WH02,2,267.82,Online,535.64
TXN026697,2026-02-09,PROD0048,WH01,6,468.79,Online,2812.74
TXN026698,2026-02-09,PROD0006,WH05,1,342.18,Online,342.18
TXN026699,2026-02-09,PROD0125,WH02,1,799.62,Retail,799.62
TXN026700,2026-02-09,PROD0097,WH03,2,172.41,Retail,344.82
TXN026701,2026-02-09,PROD0084,WH05,1,563.23,Online,563.23
TXN026702,2026-02-09,PROD0109,WH03,3,891.71,Online,2675.13
TXN026703,2026-02-09,PROD0128,WH04,4,88.9,Online,355.6
TXN026704,2026-02-09,PROD0127,WH04,1,815.22,Online,815.22
TXN026705,2026-02-09,PROD0036,WH02,1,222.07,Retail,222.07
TXN026706,2026-02-09,PROD0100,WH02,2,433.5,Online,867.0
TXN026707,2026-02-09,PROD0109,WH04,1,891.71,Retail,891.71
TXN026708,2026-02-09,PROD0037,WH05,1,720.85,Online,720.85
TXN026709,2026-02-09,PROD0090,WH02,4,890.04,Online,3560.16
TXN026710,2026-02-09,PROD0101,WH03,1,335.07,Online,335.07
TXN026711,2026-02-09,PROD0092,WH01,13,84.39,Online,1097.07
TXN026712,2026-02-10,PROD0115,WH03,1,607.39,Retail,607.39
TXN026713,2026-02-10,PROD0104,WH04,1,709.27,Online,709.27
TXN026714,2026-02-10,PROD0014,WH04,3,206.63,Wholesale,619.89
TXN026715,2026-02-10,PROD0092,WH01,10,84.39,Online,843.9
TXN026716,2026-02-10,PROD0009,WH04,1,577.1,Retail,577.1
TXN026717,2026-02-10,PROD0120,WH04,1,807.25,Online,807.25
TXN026718,2026-02-10,PROD0081,WH02,16,41.47,Online,663.52
TXN026719,2026-02-10,PROD0005,WH02,3,170.46,Retail,511.38
TXN026720,2026-02-10,PROD0103,WH05,1,731.07,Online,731.07
TXN026721,2026-02-10,PROD0095,WH05,1,226.49,Online,226.49
TXN026722,2026-02-10,PROD0027,WH04,2,262.97,Online,525.94
TXN026723,2026-02-10,PROD0104,WH05,1,709.27,Wholesale,709.27
TXN026724,2026-02-10,PROD0066,WH03,1,512.81,Retail,512.81
TXN026725,2026-02-10,PROD0046,WH02,1,328.39,Online,328.39
TXN026726,2026-02-10,PROD0076,WH04,3,105.69,Online,317.07
TXN026727,2026-02-10,PROD0098,WH02,4,352.46,Online,1409.84
TXN026728,2026-02-10,PROD0028,WH05,1,179.6,Wholesale,179.6
TXN026729,2026-02-10,PROD0048,WH05,1,468.79,Wholesale,468.79
TXN026730,2026-02-10,PROD0034,WH01,1,126.65,Online,126.65
TXN026731,2026-02-10,PROD0104,WH05,1,709.27,Retail,709.27
TXN026732,2026-02-10,PROD0026,WH05,1,482.99,Online,482.99
TXN026733,2026-02-10,PROD0095,WH05,1,226.49,Retail,226.49
TXN026734,2026-02-10,PROD0111,WH02,3,267.82,Retail,803.46
TXN026735,2026-02-10,PROD0093,WH03,1,718.31,Retail,718.31
TXN026736,2026-02-10,PROD0105,WH02,1,568.46,Online,568.46
TXN026737,2026-02-10,PROD0033,WH03,2,535.58,Online,1071.16
TXN026738,2026-02-10,PROD0020,WH01,2,363.62,Online,727.24
TXN026739,2026-02-10,PROD0008,WH04,3,40.03,Online,120.09
TXN026740,2026-02-10,PROD0082,WH02,2,302.75,Online,605.5
TXN026741,2026-02-10,PROD0119,WH01,10,62.53,Online,625.3
TXN026742,2026-02-10,PROD0049,WH02,1,416.0,Retail,416.0
TXN026743,2026-02-10,PROD0011,WH05,1,515.6,Retail,515.6
TXN026744,2026-02-10,PROD0096,WH04,1,785.16,Online,785.16
TXN026745,2026-02-10,PROD0079,WH02,1,698.45,Retail,698.45
TXN026746,2026-02-10,PROD0078,WH04,3,368.28,Retail,1104.84
TXN026747,2026-02-10,PROD0027,WH04,1,262.97,Online,262.97
TXN026748,2026-02-10,PROD0078,WH04,2,368.28,Retail,736.56
TXN026749,2026-02-10,PROD0120,WH04,1,807.25,Online,807.25
TXN026750,2026-02-10,PROD0008,WH04,5,40.03,Retail,200.15
TXN026751,2026-02-10,PROD0020,WH04,1,363.62,Online,363.62
TXN026752,2026-02-10,PROD0042,WH05,6,61.35,Online,368.1
TXN026753,2026-02-10,PROD0015,WH03,2,414.86,Online,829.72
TXN026754,2026-02-10,PROD0100,WH02,2,433.5,Online,867.0
TXN026755,2026-02-10,PROD0046,WH04,4,328.39,Online,1313.56
TXN026756,2026-02-10,PROD0117,WH05,3,478.38,Online,1435.14
TXN026757,2026-02-10,PROD0035,WH05,1,224.81,Wholesale,224.81
TXN026758,2026-02-10,PROD0076,WH03,1,105.69,Online,105.69
TXN026759,2026-02-10,PROD0069,WH03,4,279.79,Online,1119.16
TXN026760,2026-02-10,PROD0019,WH05,4,254.68,Retail,1018.72
TXN026761,2026-02-10,PROD0103,WH03,1,731.07,Online,731.07
TXN026762,2026-02-10,PROD0089,WH05,1,310.46,Online,310.46
TXN026763,2026-02-10,PROD0092,WH02,13,84.39,Retail,1097.07
TXN026764,2026-02-10,PROD0123,WH04,1,458.85,Retail,458.85
TXN026765,2026-02-10,PROD0128,WH05,5,88.9,Retail,444.5
TXN026766,2026-02-10,PROD0026,WH02,1,482.99,Online,482.99
TXN026767,2026-02-10,PROD0032,WH04,2,66.91,Online,133.82
TXN026768,2026-02-10,PROD0002,WH04,1,766.66,Retail,766.66
TXN026769,2026-02-10,PROD0045,WH05,1,443.22,Retail,443.22
TXN026770,2026-02-10,PROD0096,WH04,1,785.16,Online,785.16
TXN026771,2026-02-10,PROD0048,WH02,2,468.79,Retail,937.58
TXN026772,2026-02-10,PROD0057,WH01,4,229.78,Online,919.12
TXN026773,2026-02-10,PROD0057,WH01,2,229.78,Online,459.56
TXN026774,2026-02-10,PROD0045,WH05,1,443.22,Online,443.22
TXN026775,2026-02-10,PROD0063,WH05,1,560.04,Retail,560.04
TXN026776,2026-02-10,PROD0106,WH04,9,51.83,Online,466.47
TXN026777,2026-02-10,PROD0120,WH02,1,807.25,Online,807.25
TXN026778,2026-02-10,PROD0087,WH04,2,387.06,Retail,774.12
TXN026779,2026-02-10,PROD0085,WH03,2,350.45,Online,700.9
TXN026780,2026-02-10,PROD0022,WH04,3,88.86,Online,266.58
TXN026781,2026-02-10,PROD0038,WH02,1,226.86,Retail,226.86
TXN026782,2026-02-10,PROD0084,WH04,2,563.23,Retail,1126.46
TXN026783,2026-02-10,PROD0114,WH04,2,87.96,Retail,175.92
TXN026784,2026-02-10,PROD0071,WH01,3,217.26,Online,651.78
TXN026785,2026-02-10,PROD0040,WH03,2,530.8,Online,1061.6
TXN026786,2026-02-10,PROD0097,WH02,1,172.41,Retail,172.41
TXN026787,2026-02-10,PROD0022,WH03,2,88.86,Online,177.72
TXN026788,2026-02-10,PROD0077,WH03,2,732.06,Online,1464.12
TXN026789,2026-02-10,PROD0014,WH05,1,206.63,Retail,206.63
TXN026790,2026-02-10,PROD0083,WH02,1,183.43,Online,183.43
TXN026791,2026-02-10,PROD0035,WH04,1,224.81,Wholesale,224.81
TXN026792,2026-02-10,PROD0015,WH05,1,414.86,Wholesale,414.86
TXN026793,2026-02-10,PROD0002,WH04,1,766.66,Online,766.66
TXN026794,2026-02-10,PROD0014,WH05,1,206.63,Retail,206.63
TXN026795,2026-02-10,PROD0006,WH05,2,342.18,Online,684.36
TXN026796,2026-02-10,PROD0114,WH05,2,87.96,Retail,175.92
TXN026797,2026-02-10,PROD0006,WH01,1,342.18,Retail,342.18
TXN026798,2026-02-10,PROD0102,WH05,4,196.25,Online,785.0
TXN026799,2026-02-10,PROD0003,WH05,6,92.84,Online,557.04
TXN026800,2026-02-10,PROD0104,WH02,2,709.27,Online,1418.54
TXN026801,2026-02-10,PROD0116,WH03,2,362.75,Retail,725.5
TXN026802,2026-02-10,PROD0033,WH05,1,535.58,Wholesale,535.58
TXN026803,2026-02-10,PROD0056,WH05,2,306.56,Online,613.12
TXN026804,2026-02-10,PROD0099,WH05,1,345.24,Online,345.24
TXN026805,2026-02-10,PROD0063,WH03,1,560.04,Retail,560.04
TXN026806,2026-02-10,PROD0032,WH04,9,66.91,Online,602.19
TXN026807,2026-02-10,PROD0098,WH01,1,352.46,Online,352.46
TXN026808,2026-02-10,PROD0021,WH02,1,657.4,Online,657.4
TXN026809,2026-02-10,PROD0085,WH02,4,350.45,Retail,1401.8
TXN026810,2026-02-10,PROD0090,WH03,1,890.04,Wholesale,890.04
TXN026811,2026-02-10,PROD0118,WH04,3,44.34,Wholesale,133.02
TXN026812,2026-02-11,PROD0040,WH03,1,530.8,Online,530.8
TXN026813,2026-02-11,PROD0060,WH04,3,379.48,Retail,1138.44
TXN026814,2026-02-11,PROD0016,WH01,1,113.06,Online,113.06
TXN026815,2026-02-11,PROD0103,WH01,1,731.07,Online,731.07
TXN026816,2026-02-11,PROD0110,WH05,1,84.13,Online,84.13
TXN026817,2026-02-11,PROD0110,WH05,3,84.13,Retail,252.39
TXN026818,2026-02-11,PROD0013,WH04,2,231.03,Online,462.06
TXN026819,2026-02-11,PROD0080,WH04,2,149.97,Online,299.94
TXN026820,2026-02-11,PROD0020,WH03,1,363.62,Online,363.62
TXN026821,2026-02-11,PROD0036,WH05,2,222.07,Retail,444.14
TXN026822,2026-02-11,PROD0113,WH01,3,290.11,Retail,870.33
TXN026823,2026-02-11,PROD0013,WH01,1,231.03,Online,231.03
TXN026824,2026-02-11,PROD0024,WH01,2,237.44,Retail,474.88
TXN026825,2026-02-11,PROD0073,WH05,1,314.02,Wholesale,314.02
TXN026826,2026-02-11,PROD0080,WH03,1,149.97,Online,149.97
TXN026827,2026-02-11,PROD0023,WH03,1,718.07,Retail,718.07
TXN026828,2026-02-11,PROD0103,WH02,2,731.07,Retail,1462.14
TXN026829,2026-02-11,PROD0095,WH03,2,226.49,Online,452.98
TXN026830,2026-02-11,PROD0098,WH04,1,352.46,Online,352.46
TXN026831,2026-02-11,PROD0008,WH05,11,40.03,Wholesale,440.33
TXN026832,2026-02-11,PROD0036,WH05,2,222.07,Online,444.14
TXN026833,2026-02-11,PROD0128,WH02,6,88.9,Retail,533.4
TXN026834,2026-02-11,PROD0086,WH04,1,308.34,Online,308.34
TXN026835,2026-02-11,PROD0041,WH02,1,313.32,Online,313.32
TXN026836,2026-02-11,PROD0007,WH02,1,385.91,Wholesale,385.91
TXN026837,2026-02-11,PROD0036,WH04,2,222.07,Online,444.14
TXN026838,2026-02-11,PROD0083,WH04,5,183.43,Wholesale,917.15
TXN026839,2026-02-11,PROD0035,WH04,1,224.81,Retail,224.81
TXN026840,2026-02-11,PROD0011,WH01,3,515.6,Wholesale,1546.8
TXN026841,2026-02-11,PROD0013,WH05,3,231.03,Online,693.09
TXN026842,2026-02-11,PROD0047,WH02,1,539.17,Wholesale,539.17
TXN026843,2026-02-11,PROD0005,WH04,2,170.46,Online,340.92
TXN026844,2026-02-11,PROD0065,WH02,1,431.82,Online,431.82
TXN026845,2026-02-11,PROD0124,WH01,1,391.84,Online,391.84
TXN026846,2026-02-11,PROD0022,WH02,2,88.86,Online,177.72
TXN026847,2026-02-11,PROD0059,WH05,1,529.33,Online,529.33
TXN026848,2026-02-11,PROD0015,WH05,1,414.86,Online,414.86
TXN026849,2026-02-11,PROD0034,WH03,2,126.65,Online,253.3
TXN026850,2026-02-11,PROD0005,WH03,4,170.46,Retail,681.84
TXN026851,2026-02-11,PROD0066,WH02,1,512.81,Retail,512.81
TXN026852,2026-02-11,PROD0053,WH03,2,566.68,Online,1133.36
TXN026853,2026-02-11,PROD0033,WH04,1,535.58,Online,535.58
TXN026854,2026-02-11,PROD0117,WH03,1,478.38,Retail,478.38
TXN026855,2026-02-11,PROD0039,WH02,3,360.51,Retail,1081.53
TXN026856,2026-02-11,PROD0098,WH05,2,352.46,Online,704.92
TXN026857,2026-02-11,PROD0078,WH05,1,368.28,Online,368.28
TXN026858,2026-02-11,PROD0086,WH03,4,308.34,Retail,1233.36
TXN026859,2026-02-11,PROD0082,WH03,1,302.75,Retail,302.75
TXN026860,2026-02-11,PROD0122,WH04,3,792.76,Wholesale,2378.28
TXN026861,2026-02-11,PROD0058,WH04,2,407.28,Wholesale,814.56
TXN026862,2026-02-11,PROD0090,WH05,1,890.04,Wholesale,890.04
TXN026863,2026-02-11,PROD0121,WH05,2,583.3,Online,1166.6
TXN026864,2026-02-11,PROD0010,WH04,1,198.25,Online,198.25
TXN026865,2026-02-11,PROD0123,WH03,1,458.85,Online,458.85
TXN026866,2026-02-11,PROD0104,WH02,1,709.27,Retail,709.27
TXN026867,2026-02-11,PROD0020,WH01,1,363.62,Online,363.62
TXN026868,2026-02-11,PROD0121,WH04,1,583.3,Online,583.3
TXN026869,2026-02-11,PROD0001,WH05,1,400.23,Retail,400.23
TXN026870,2026-02-11,PROD0059,WH05,1,529.33,Online,529.33
TXN026871,2026-02-11,PROD0064,WH01,1,563.89,Online,563.89
TXN026872,2026-02-11,PROD0075,WH05,1,736.06,Retail,736.06
TXN026873,2026-02-11,PROD0039,WH03,4,360.51,Online,1442.04
TXN026874,2026-02-11,PROD0099,WH03,1,345.24,Online,345.24
TXN026875,2026-02-11,PROD0075,WH01,1,736.06,Online,736.06
TXN026876,2026-02-11,PROD0018,WH05,10,22.79,Online,227.9
TXN026877,2026-02-11,PROD0069,WH01,2,279.79,Online,559.58
TXN026878,2026-02-11,PROD0041,WH03,1,313.32,Retail,313.32
TXN026879,2026-02-11,PROD0067,WH01,3,272.24,Retail,816.72
TXN026880,2026-02-11,PROD0113,WH05,1,290.11,Online,290.11
TXN026881,2026-02-11,PROD0124,WH02,1,391.84,Online,391.84
TXN026882,2026-02-11,PROD0024,WH02,3,237.44,Retail,712.32
TXN026883,2026-02-11,PROD0062,WH03,1,576.67,Online,576.67
TXN026884,2026-02-11,PROD0032,WH03,11,66.91,Online,736.01
TXN026885,2026-02-11,PROD0107,WH03,2,546.29,Online,1092.58
TXN026886,2026-02-11,PROD0098,WH03,5,352.46,Wholesale,1762.3
TXN026887,2026-02-11,PROD0121,WH05,1,583.3,Online,583.3
TXN026888,2026-02-11,PROD0121,WH04,1,583.3,Online,583.3
TXN026889,2026-02-11,PROD0103,WH04,4,731.07,Online,2924.28
TXN026890,2026-02-11,PROD0117,WH05,3,478.38,Wholesale,1435.14
TXN026891,2026-02-11,PROD0083,WH03,1,183.43,Online,183.43
TXN026892,2026-02-11,PROD0013,WH04,3,231.03,Wholesale,693.09
TXN026893,2026-02-11,PROD0035,WH02,1,224.81,Retail,224.81
TXN026894,2026-02-11,PROD0046,WH02,6,328.39,Online,1970.34
TXN026895,2026-02-11,PROD0090,WH05,1,890.04,Retail,890.04
TXN026896,2026-02-11,PROD0066,WH02,1,512.81,Online,512.81
TXN026897,2026-02-11,PROD0033,WH05,1,535.58,Retail,535.58
TXN026898,2026-02-11,PROD0043,WH02,1,430.69,Wholesale,430.69
TXN026899,2026-02-11,PROD0058,WH05,1,407.28,Retail,407.28
TXN026900,2026-02-11,PROD0119,WH05,10,62.53,Retail,625.3
TXN026901,2026-02-11,PROD0063,WH04,3,560.04,Online,1680.12
TXN026902,2026-02-11,PROD0099,WH02,5,345.24,Retail,1726.2
TXN026903,2026-02-11,PROD0013,WH05,4,231.03,Retail,924.12
TXN026904,2026-02-11,PROD0109,WH04,2,891.71,Retail,1783.42
TXN026905,2026-02-11,PROD0108,WH04,2,158.82,Retail,317.64
TXN026906,2026-02-11,PROD0094,WH03,7,54.93,Retail,384.51
TXN026907,2026-02-11,PROD0094,WH04,1,54.93,Online,54.93
TXN026908,2026-02-11,PROD0031,WH01,6,159.65,Online,957.9
TXN026909,2026-02-11,PROD0036,WH02,1,222.07,Online,222.07
TXN026910,2026-02-12,PROD0002,WH01,3,766.66,Retail,2299.98
TXN026911,2026-02-12,PROD0118,WH04,12,44.34,Online,532.08
TXN026912,2026-02-12,PROD0056,WH02,1,306.56,Online,306.56
TXN026913,2026-02-12,PROD0099,WH05,2,345.24,Retail,690.48
TXN026914,2026-02-12,PROD0082,WH04,1,302.75,Online,302.75
TXN026915,2026-02-12,PROD0051,WH04,1,771.14,Wholesale,771.14
TXN026916,2026-02-12,PROD0091,WH05,1,922.1,Retail,922.1
TXN026917,2026-02-12,PROD0030,WH03,2,307.89,Retail,615.78
TXN026918,2026-02-12,PROD0085,WH04,5,350.45,Online,1752.25
TXN026919,2026-02-12,PROD0060,WH05,4,379.48,Retail,1517.92
TXN026920,2026-02-12,PROD0090,WH02,1,890.04,Online,890.04
TXN026921,2026-02-12,PROD0088,WH05,2,308.26,Wholesale,616.52
TXN026922,2026-02-12,PROD0074,WH04,1,522.27,Retail,522.27
TXN026923,2026-02-12,PROD0015,WH01,2,414.86,Retail,829.72
TXN026924,2026-02-12,PROD0089,WH01,1,310.46,Retail,310.46
TXN026925,2026-02-12,PROD0112,WH02,3,206.11,Retail,618.33
TXN026926,2026-02-12,PROD0021,WH04,1,657.4,Retail,657.4
TXN026927,2026-02-12,PROD0121,WH05,1,583.3,Retail,583.3
TXN026928,2026-02-12,PROD0095,WH03,1,226.49,Retail,226.49
TXN026929,2026-02-12,PROD0062,WH01,2,576.67,Online,1153.34
TXN026930,2026-02-12,PROD0002,WH05,1,766.66,Online,766.66
TXN026931,2026-02-12,PROD0029,WH04,2,216.16,Online,432.32
TXN026932,2026-02-12,PROD0083,WH04,6,183.43,Online,1100.58
TXN026933,2026-02-12,PROD0027,WH02,1,262.97,Wholesale,262.97
TXN026934,2026-02-12,PROD0125,WH05,1,799.62,Online,799.62
TXN026935,2026-02-12,PROD0051,WH03,3,771.14,Online,2313.42
TXN026936,2026-02-12,PROD0006,WH05,1,342.18,Online,342.18
TXN026937,2026-02-12,PROD0021,WH05,2,657.4,Online,1314.8
TXN026938,2026-02-12,PROD0098,WH04,2,352.46,Online,704.92
TXN026939,2026-02-12,PROD0022,WH05,2,88.86,Online,177.72
TXN026940,2026-02-12,PROD0120,WH04,1,807.25,Online,807.25
TXN026941,2026-02-12,PROD0041,WH05,2,313.32,Online,626.64
TXN026942,2026-02-12,PROD0026,WH05,1,482.99,Retail,482.99
TXN026943,2026-02-12,PROD0084,WH05,1,563.23,Online,563.23
TXN026944,2026-02-12,PROD0012,WH04,2,625.07,Online,1250.14
TXN026945,2026-02-12,PROD0025,WH03,2,203.66,Online,407.32
TXN026946,2026-02-12,PROD0017,WH02,2,168.37,Wholesale,336.74
TXN026947,2026-02-12,PROD0007,WH01,3,385.91,Online,1157.73
TXN026948,2026-02-12,PROD0016,WH05,1,113.06,Retail,113.06
TXN026949,2026-02-12,PROD0021,WH04,1,657.4,Online,657.4
TXN026950,2026-02-12,PROD0118,WH04,3,44.34,Online,133.02
TXN026951,2026-02-12,PROD0079,WH02,1,698.45,Online,698.45
TXN026952,2026-02-12,PROD0008,WH04,10,40.03,Wholesale,400.3
TXN026953,2026-02-12,PROD0045,WH05,2,443.22,Online,886.44
TXN026954,2026-02-12,PROD0065,WH03,1,431.82,Wholesale,431.82
TXN026955,2026-02-12,PROD0088,WH05,1,308.26,Online,308.26
TXN026956,2026-02-12,PROD0033,WH04,1,535.58,Retail,535.58
TXN026957,2026-02-12,PROD0048,WH03,1,468.79,Online,468.79
TXN026958,2026-02-12,PROD0068,WH03,2,154.66,Online,309.32
TXN026959,2026-02-12,PROD0108,WH05,2,158.82,Wholesale,317.64
TXN026960,2026-02-12,PROD0020,WH05,1,363.62,Retail,363.62
TXN026961,2026-02-12,PROD0023,WH01,1,718.07,Retail,718.07
TXN026962,2026-02-12,PROD0105,WH04,3,568.46,Online,1705.38
TXN026963,2026-02-12,PROD0026,WH05,1,482.99,Online,482.99
TXN026964,2026-02-12,PROD0031,WH05,1,159.65,Online,159.65
TXN026965,2026-02-12,PROD0082,WH05,2,302.75,Wholesale,605.5
TXN026966,2026-02-12,PROD0004,WH04,1,299.93,Online,299.93
TXN026967,2026-02-12,PROD0010,WH04,3,198.25,Retail,594.75
TXN026968,2026-02-12,PROD0114,WH03,4,87.96,Online,351.84
TXN026969,2026-02-12,PROD0021,WH05,1,657.4,Wholesale,657.4
TXN026970,2026-02-12,PROD0039,WH03,4,360.51,Wholesale,1442.04
TXN026971,2026-02-12,PROD0052,WH01,1,728.74,Wholesale,728.74
TXN026972,2026-02-12,PROD0109,WH02,1,891.71,Retail,891.71
TXN026973,2026-02-12,PROD0032,WH01,1,66.91,Retail,66.91
TXN026974,2026-02-12,PROD0121,WH05,3,583.3,Retail,1749.9
TXN026975,2026-02-12,PROD0093,WH04,1,718.31,Wholesale,718.31
TXN026976,2026-02-12,PROD0015,WH05,1,414.86,Online,414.86
TXN026977,2026-02-12,PROD0090,WH05,1,890.04,Online,890.04
TXN026978,2026-02-12,PROD0118,WH02,10,44.34,Retail,443.4
TXN026979,2026-02-12,PROD0011,WH04,2,515.6,Retail,1031.2
