product_id,product_name,category,warehouse_name,stock_on_hand,stock_allocated,stock_on_order,rop,eoq,safety_stock,stockout_days,stock_availability_pct,health_score,health_label,recommendation,supplier_name,supplier_risk_status
PROD0044,Sneakers - Elite,Apparel,South Terminal,109,4,0,80,1190,24,0.0,100.0,85.0,Excellent,Overstocked: Current stock (109) is far above Safety Stock (24). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0044,Sneakers - Elite,Apparel,East Gate,167,22,0,80,1190,24,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (167) is far above Safety Stock (24). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0044,Sneakers - Elite,Apparel,West Depot,23,3,0,80,1190,24,1.0,98.3,87.3,Excellent,Reorder Alert: Stock is below Reorder Point (80). Order 1190 units.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0044,Sneakers - Elite,Apparel,Central Fulfillment,6,0,0,80,1190,24,2.0,96.7,86.7,Excellent,Reorder Alert: Stock is below Reorder Point (80). Order 1190 units.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0045,Socks - Standard,Apparel,North Hub,28,3,0,25,79,10,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0045,Socks - Standard,Apparel,South Terminal,108,0,0,25,79,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (108) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0045,Socks - Standard,Apparel,East Gate,24,1,0,25,79,10,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (25). Order 79 units.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0045,Socks - Standard,Apparel,West Depot,153,8,0,25,79,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (153) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0045,Socks - Standard,Apparel,Central Fulfillment,232,32,0,25,79,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (232) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0046,Socks - Pro,Apparel,North Hub,107,12,0,60,113,21,0.0,100.0,85.0,Excellent,Overstocked: Current stock (107) is far above Safety Stock (21). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0046,Socks - Pro,Apparel,South Terminal,204,19,0,60,113,21,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (204) is far above Safety Stock (21). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0046,Socks - Pro,Apparel,East Gate,122,7,0,60,113,21,0.0,100.0,76.0,Good,Overstocked: Current stock (122) is far above Safety Stock (21). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0046,Socks - Pro,Apparel,West Depot,215,28,0,60,113,21,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (215) is far above Safety Stock (21). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0046,Socks - Pro,Apparel,Central Fulfillment,174,15,0,60,113,21,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (174) is far above Safety Stock (21). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0047,Socks - Lite,Apparel,North Hub,76,9,0,72,500,20,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0047,Socks - Lite,Apparel,South Terminal,238,28,0,72,500,20,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (238) is far above Safety Stock (20). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0047,Socks - Lite,Apparel,East Gate,77,11,0,72,500,20,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0047,Socks - Lite,Apparel,West Depot,258,19,0,72,500,20,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (258) is far above Safety Stock (20). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0047,Socks - Lite,Apparel,Central Fulfillment,251,8,0,72,500,20,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (251) is far above Safety Stock (20). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0048,Socks - Elite,Apparel,North Hub,86,2,0,28,500,13,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (86) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0048,Socks - Elite,Apparel,South Terminal,166,19,0,28,500,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (166) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0048,Socks - Elite,Apparel,East Gate,153,17,0,28,500,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (153) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0048,Socks - Elite,Apparel,West Depot,245,7,0,28,500,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (245) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0048,Socks - Elite,Apparel,Central Fulfillment,250,25,0,28,500,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (250) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0049,Cap - Standard,Apparel,North Hub,260,33,0,45,200,17,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (260) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0049,Cap - Standard,Apparel,South Terminal,218,23,0,45,200,17,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (218) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0049,Cap - Standard,Apparel,East Gate,105,10,0,45,200,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (105) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0049,Cap - Standard,Apparel,West Depot,219,12,0,45,200,17,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (219) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0049,Cap - Standard,Apparel,Central Fulfillment,67,0,0,45,200,17,1.0,98.3,93.3,Excellent,Optimal: Inventory levels are healthy. No action required.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0050,Cap - Pro,Apparel,North Hub,135,15,0,65,74,18,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (135) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Prime Goods Ltd,Low Risk
PROD0050,Cap - Pro,Apparel,South Terminal,94,2,0,65,74,18,0.0,100.0,85.0,Excellent,Overstocked: Current stock (94) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Prime Goods Ltd,Low Risk
PROD0050,Cap - Pro,Apparel,East Gate,40,4,0,65,74,18,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (65). Order 74 units.,Prime Goods Ltd,Low Risk
PROD0050,Cap - Pro,Apparel,West Depot,63,8,0,65,74,18,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (65). Order 74 units.,Prime Goods Ltd,Low Risk
PROD0050,Cap - Pro,Apparel,Central Fulfillment,293,35,0,65,74,18,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (293) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Prime Goods Ltd,Low Risk
PROD0051,Cap - Lite,Apparel,North Hub,272,14,0,33,100,12,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (272) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0051,Cap - Lite,Apparel,South Terminal,247,5,0,33,100,12,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (247) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0051,Cap - Lite,Apparel,East Gate,116,16,0,33,100,12,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (116) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0051,Cap - Lite,Apparel,West Depot,94,10,0,33,100,12,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (94) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0051,Cap - Lite,Apparel,Central Fulfillment,321,4,0,33,100,12,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (321) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0052,Cap - Elite,Apparel,North Hub,80,8,0,65,500,17,0.0,100.0,85.0,Excellent,Overstocked: Current stock (80) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0052,Cap - Elite,Apparel,South Terminal,100,1,0,65,500,17,0.0,100.0,85.0,Excellent,Overstocked: Current stock (100) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0052,Cap - Elite,Apparel,East Gate,141,19,0,65,500,17,1.0,98.3,66.3,Needs Attention,Overstocked: Current stock (141) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0052,Cap - Elite,Apparel,West Depot,114,5,0,65,500,17,0.0,100.0,76.0,Good,Overstocked: Current stock (114) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0052,Cap - Elite,Apparel,Central Fulfillment,151,8,0,65,500,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (151) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0053,Hoodie - Standard,Apparel,North Hub,98,9,0,16,100,8,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (98) is far above Safety Stock (8). Halt procurement; run markdown campaigns.,Summit Supply Chain,Low Risk
PROD0053,Hoodie - Standard,Apparel,South Terminal,125,1,0,16,100,8,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (125) is far above Safety Stock (8). Halt procurement; run markdown campaigns.,Summit Supply Chain,Low Risk
PROD0053,Hoodie - Standard,Apparel,East Gate,290,8,0,16,100,8,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (290) is far above Safety Stock (8). Halt procurement; run markdown campaigns.,Summit Supply Chain,Low Risk
PROD0053,Hoodie - Standard,Apparel,West Depot,23,2,0,16,100,8,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Summit Supply Chain,Low Risk
PROD0053,Hoodie - Standard,Apparel,Central Fulfillment,235,16,0,16,100,8,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (235) is far above Safety Stock (8). Halt procurement; run markdown campaigns.,Summit Supply Chain,Low Risk
PROD0054,Hoodie - Pro,Apparel,North Hub,131,9,0,42,191,10,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (131) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Echo Supply,High Risk (Supplier reliability is 76%). Evaluate alternative vendors.
PROD0054,Hoodie - Pro,Apparel,South Terminal,177,26,0,42,191,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (177) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Echo Supply,High Risk (Supplier reliability is 76%). Evaluate alternative vendors.
PROD0054,Hoodie - Pro,Apparel,East Gate,127,3,0,42,191,10,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (127) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Echo Supply,High Risk (Supplier reliability is 76%). Evaluate alternative vendors.
PROD0054,Hoodie - Pro,Apparel,West Depot,43,2,0,42,191,10,0.0,100.0,85.0,Excellent,Overstocked: Current stock (43) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Echo Supply,High Risk (Supplier reliability is 76%). Evaluate alternative vendors.
PROD0054,Hoodie - Pro,Apparel,Central Fulfillment,370,32,0,42,191,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (370) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Echo Supply,High Risk (Supplier reliability is 76%). Evaluate alternative vendors.
PROD0055,Hoodie - Lite,Apparel,North Hub,93,13,0,47,83,15,0.0,100.0,76.0,Good,Overstocked: Current stock (93) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0055,Hoodie - Lite,Apparel,South Terminal,240,35,0,47,83,15,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (240) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0055,Hoodie - Lite,Apparel,East Gate,237,7,0,47,83,15,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (237) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0055,Hoodie - Lite,Apparel,West Depot,239,19,0,47,83,15,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (239) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0055,Hoodie - Lite,Apparel,Central Fulfillment,173,9,0,47,83,15,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (173) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0056,Hoodie - Elite,Apparel,North Hub,502,10,0,73,500,24,1.0,98.3,57.3,Needs Attention,Overstocked: Current stock (502) is far above Safety Stock (24). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0056,Hoodie - Elite,Apparel,South Terminal,243,5,0,73,500,24,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (243) is far above Safety Stock (24). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0056,Hoodie - Elite,Apparel,East Gate,158,17,0,73,500,24,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (158) is far above Safety Stock (24). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0056,Hoodie - Elite,Apparel,West Depot,40,4,0,73,500,24,0.0,100.0,88.0,Excellent,Reorder Alert: Stock is below Reorder Point (73). Order 500 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0056,Hoodie - Elite,Apparel,Central Fulfillment,53,3,0,73,500,24,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (73). Order 500 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0057,Blender - Standard,Home & Kitchen,North Hub,121,1,0,73,200,18,0.0,100.0,76.0,Good,Overstocked: Current stock (121) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0057,Blender - Standard,Home & Kitchen,South Terminal,184,6,0,73,200,18,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (184) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0057,Blender - Standard,Home & Kitchen,East Gate,278,15,0,73,200,18,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (278) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0057,Blender - Standard,Home & Kitchen,West Depot,133,19,0,73,200,18,0.0,100.0,76.0,Good,Overstocked: Current stock (133) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0057,Blender - Standard,Home & Kitchen,Central Fulfillment,109,14,0,73,200,18,0.0,100.0,76.0,Good,Overstocked: Current stock (109) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0058,Blender - Pro,Home & Kitchen,North Hub,264,2,0,67,200,22,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (264) is far above Safety Stock (22). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0058,Blender - Pro,Home & Kitchen,South Terminal,273,37,0,67,200,22,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (273) is far above Safety Stock (22). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0058,Blender - Pro,Home & Kitchen,East Gate,151,7,0,67,200,22,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (151) is far above Safety Stock (22). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0058,Blender - Pro,Home & Kitchen,West Depot,74,8,0,67,200,22,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Matrix Trade,Low Risk
PROD0058,Blender - Pro,Home & Kitchen,Central Fulfillment,142,3,0,67,200,22,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (142) is far above Safety Stock (22). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0059,Blender - Lite,Home & Kitchen,North Hub,216,19,0,17,100,7,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (216) is far above Safety Stock (7). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0059,Blender - Lite,Home & Kitchen,South Terminal,177,23,0,17,100,7,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (177) is far above Safety Stock (7). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0059,Blender - Lite,Home & Kitchen,East Gate,144,12,0,17,100,7,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (144) is far above Safety Stock (7). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0059,Blender - Lite,Home & Kitchen,West Depot,239,34,0,17,100,7,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (239) is far above Safety Stock (7). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0059,Blender - Lite,Home & Kitchen,Central Fulfillment,197,6,0,17,100,7,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (197) is far above Safety Stock (7). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0060,Blender - Elite,Home & Kitchen,North Hub,82,4,0,95,200,26,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (95). Order 200 units.,Matrix Trade,Low Risk
PROD0060,Blender - Elite,Home & Kitchen,South Terminal,188,9,0,95,200,26,0.0,100.0,76.0,Good,Overstocked: Current stock (188) is far above Safety Stock (26). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0060,Blender - Elite,Home & Kitchen,East Gate,272,29,0,95,200,26,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (272) is far above Safety Stock (26). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0060,Blender - Elite,Home & Kitchen,West Depot,216,5,0,95,200,26,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (216) is far above Safety Stock (26). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0060,Blender - Elite,Home & Kitchen,Central Fulfillment,119,2,0,95,200,26,0.0,100.0,85.0,Excellent,Overstocked: Current stock (119) is far above Safety Stock (26). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0061,Coffee Maker - Standard,Home & Kitchen,North Hub,211,29,0,136,688,35,0.0,100.0,76.0,Good,Overstocked: Current stock (211) is far above Safety Stock (35). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0061,Coffee Maker - Standard,Home & Kitchen,South Terminal,66,0,0,136,688,35,0.0,100.0,88.0,Excellent,Reorder Alert: Stock is below Reorder Point (136). Order 688 units.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0061,Coffee Maker - Standard,Home & Kitchen,East Gate,7,1,0,136,688,35,3.0,95.0,86.0,Excellent,Reorder Alert: Stock is below Reorder Point (136). Order 688 units.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0061,Coffee Maker - Standard,Home & Kitchen,West Depot,0,0,10,136,688,35,28.0,53.3,57.3,Needs Attention,CRITICAL: Out of stock! Place emergency order of size 688 units immediately.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0061,Coffee Maker - Standard,Home & Kitchen,Central Fulfillment,209,11,0,136,688,35,0.0,100.0,85.0,Excellent,Overstocked: Current stock (209) is far above Safety Stock (35). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0062,Coffee Maker - Pro,Home & Kitchen,North Hub,124,7,0,27,200,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (124) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0062,Coffee Maker - Pro,Home & Kitchen,South Terminal,134,10,0,27,200,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (134) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0062,Coffee Maker - Pro,Home & Kitchen,East Gate,74,10,0,27,200,10,1.0,98.3,66.3,Needs Attention,Overstocked: Current stock (74) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0062,Coffee Maker - Pro,Home & Kitchen,West Depot,239,34,0,27,200,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (239) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0062,Coffee Maker - Pro,Home & Kitchen,Central Fulfillment,249,20,0,27,200,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (249) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0063,Coffee Maker - Lite,Home & Kitchen,North Hub,121,2,0,55,100,15,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (121) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0063,Coffee Maker - Lite,Home & Kitchen,South Terminal,122,11,0,55,100,15,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (122) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0063,Coffee Maker - Lite,Home & Kitchen,East Gate,128,9,0,55,100,15,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (128) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0063,Coffee Maker - Lite,Home & Kitchen,West Depot,170,2,0,55,100,15,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (170) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0063,Coffee Maker - Lite,Home & Kitchen,Central Fulfillment,286,22,0,55,100,15,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (286) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Quantum Corp,Medium Risk (Supplier rating: 3.4). Review service-level agreement.
PROD0064,Coffee Maker - Elite,Home & Kitchen,North Hub,146,4,0,44,200,15,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (146) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0064,Coffee Maker - Elite,Home & Kitchen,South Terminal,201,24,0,44,200,15,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (201) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0064,Coffee Maker - Elite,Home & Kitchen,East Gate,218,10,0,44,200,15,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (218) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0064,Coffee Maker - Elite,Home & Kitchen,West Depot,63,9,0,44,200,15,0.0,100.0,85.0,Excellent,Overstocked: Current stock (63) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0064,Coffee Maker - Elite,Home & Kitchen,Central Fulfillment,226,8,0,44,200,15,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (226) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0065,Toaster - Standard,Home & Kitchen,North Hub,211,19,0,69,200,14,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (211) is far above Safety Stock (14). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0065,Toaster - Standard,Home & Kitchen,South Terminal,94,7,0,69,200,14,0.0,100.0,76.0,Good,Overstocked: Current stock (94) is far above Safety Stock (14). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0065,Toaster - Standard,Home & Kitchen,East Gate,0,5,0,69,200,14,1.0,98.3,75.3,Good,CRITICAL: Out of stock! Place emergency order of size 200 units immediately.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
